PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Valentine, Leonie E.; Ruthrof, Katinka X.; Fisher, Rebecca; Hardy, Giles E. St. J.; Hobbs, Richard J.; Fleming, Patricia A.				Valentine, Leonie Ellen/G-9963-2012; Fleming, Trish/AFL-1888-2022; Fisher, Rebecca/C-5459-2011; Hobbs, Richard J/F-5883-2010	Valentine, Leonie Ellen/0000-0003-1479-0755; Fleming, Trish/0000-0002-0626-3851; Fisher, Rebecca/0000-0001-5148-6731; Hobbs, Richard J/0000-0003-4047-3147; Hardy, Giles/0000-0001-7419-5064			Bioturbation by bandicoots facilitates seedling growth by altering soil properties								FUNCTIONAL ECOLOGY				32	9			2138	2148				10.1111/1365-2435.13179							Article	SEP 2018	2018										24	0	0	0	22	0	25			0269-8463	1365-2435											2018-09-01	WOS:000443560300004		
J	Weiss, Marcel; Lauer, Tobias; Wimmer, Roland; Pop, Cornel M.				Pop, Cornel/ABC-8091-2021	Pop, Cornel/0000-0002-1462-3677; Weiss, Marcel/0000-0002-0778-5520			The Variability of the Keilmesser-Concept: a Case Study from Central Germany								JOURNAL OF PALEOLITHIC ARCHAEOLOGY				1	3			202	246				10.1007/s41982-018-0013-y							Article	SEP 2018	2018										27	0	1	0	4	0	27				2520-8217											2018-09-01	WOS:000668936600002		
J	Battaglia, Mike A.; Gannon, Benjamin; Brown, Peter M.; Fornwalt, Paula J.; Cheng, Antony S.; Huckaby, Laurie S.				; Cheng, Antony/N-9538-2015	Fornwalt, Paula/0000-0002-5252-408X; Battaglia, Michael/0000-0002-4260-5804; Cheng, Antony/0000-0002-0977-0381			Changes in forest structure since 1860 in ponderosa pine dominated forests in the Colorado and Wyoming Front Range, USA								FOREST ECOLOGY AND MANAGEMENT				422				147	160				10.1016/j.foreco.2018.04.010							Article	AUG 15 2018	2018										41	2	0	0	31	0	42			0378-1127	1872-7042											2018-06-25	WOS:000433653900016		
J	Bohdalkova, Leona; Bohdalek, Petr; Brizova, Eva; Pacherova, Petra; Kubena, Ales Antonin				Kuběna, Aleš Antonín/A-3766-2015; Bohdalkova, Leona/AAM-4506-2021; Bohdalkova, Leona/H-8540-2014	Kuběna, Aleš Antonín/0000-0002-9599-8277; 			Atmospheric metal pollution records in the Kovarska Bog (Czech Republic) as an indicator of anthropogenic activities over the last three millennia								SCIENCE OF THE TOTAL ENVIRONMENT				633				857	874				10.1016/j.scitotenv.2018.03.142							Article	AUG 15 2018	2018										26	0	0	0	7	0	26			0048-9697	1879-1026											2018-05-30	WOS:000432475300084	29602122	
J	Collado, Eduardo; Julio Camarero, J.; Martinez de Aragon, Juan; Peman, Juan; Antonio Bonet, Jose; de-Miguel, Sergio				Camarero, J. Julio/A-8602-2013; Bonet, Jose-Antonio/G-7951-2015; de Miguel, Sergio/B-8358-2016; de Aragón, Juan Martínez/K-2631-2014	Camarero, J. Julio/0000-0003-2436-2922; Bonet, Jose-Antonio/0000-0003-2209-9374; de Miguel, Sergio/0000-0002-9738-0657; de Aragón, Juan Martínez/0000-0001-5663-2080; Collado, Eduardo/0000-0003-0341-6389			Linking fungal dynamics, tree growth and forest management in a Mediterranean pine ecosystem								FOREST ECOLOGY AND MANAGEMENT				422				223	232				10.1016/j.foreco.2018.04.025							Article	AUG 15 2018	2018										22	3	0	0	17	0	23			0378-1127	1872-7042											2018-06-25	WOS:000433653900024		
J	Capuzzo, Giacomo; Zanon, Marco; Dal Corso, Marta; Kirleis, Wiebke; Barcelo, Juan A.				Barcelo, Juan A/I-1544-2015; Capuzzo, Giacomo/L-5404-2019; Barcelo, Juan/L-2626-2014	Dal Corso, Marta/0000-0002-2307-0613; Kirleis, Wiebke/0000-0003-0229-8958; Barcelo, Juan/0000-0002-1580-471X; Zanon, Marco/0000-0001-6146-5379; Capuzzo, Giacomo/0000-0003-3477-4170			Highly diverse Bronze Age population dynamics in Central-Southern Europe and their response to regional climatic patterns								PLOS ONE				13	8					e0200709			10.1371/journal.pone.0200709							Article	AUG 8 2018	2018										16	0	0	0	6	0	16			1932-6203												2018-09-05	WOS:000441090300014	30089123	
J	Skoracka, Anna; Lopes, Luis Filipe; Alves, Maria Judite; Miller, Adam; Lewandowski, Mariusz; Szydlo, Wiktoria; Majer, Agnieszka; Rozanska, Elzbieta; Kuczynski, Lechoslaw				Alves, Maria Judite/K-9315-2014; Lewandowski, Mariusz/H-2184-2011; Lewandowski, Mariusz/N-1142-2019; Kuczyński, Lechosław/E-5525-2011; Majer, Agnieszka/AGF-5472-2022; Szydło, Wiktoria/GPX-7846-2022; Majer, Agnieszka/K-5181-2016; Skoracka, Anna/E-6002-2011; Szydło, Wiktoria/ABF-7041-2020	Alves, Maria Judite/0000-0002-0550-4190; Lewandowski, Mariusz/0000-0001-5360-0382; Lewandowski, Mariusz/0000-0001-5360-0382; Kuczyński, Lechosław/0000-0003-3498-5445; Majer, Agnieszka/0000-0002-2425-7885; Majer, Agnieszka/0000-0002-2425-7885; Skoracka, Anna/0000-0002-9485-532X; Szydlo, Wiktoria/0000-0001-5990-5611; Rozanska, Elzbieta/0000-0002-2201-3705; Lopes, Luis Filipe/0000-0002-3401-2814			Genetics of lineage diversification and the evolution of host usage in the economically important wheat curl mite, Aceria tosichella Keifer, 1969								BMC EVOLUTIONARY BIOLOGY				18						122			10.1186/s12862-018-1234-x							Article	AUG 7 2018	2018										23	0	0	0	24	1	24			1471-2148												2018-08-07	WOS:000440962700001	30086701	
J	Anderson, Harris J.; Moy, Christopher M.; Vandergoes, Marcus J.; Nichols, Jonathan E.; Riesselman, Christina R.; Van Hale, Robert				Nichols, Jonathan E/B-4410-2011; Riesselman, Christina R/H-5037-2012	Riesselman, Christina/0000-0002-2436-4306			Southern Hemisphere westerly wind influence on southern New Zealand hydrology during the Lateglacial and Holocene								JOURNAL OF QUATERNARY SCIENCE				33	6			689	701				10.1002/jqs.3045							Article	AUG 2018	2018										8	0	0	0	1	0	8			0267-8179	1099-1417											2018-08-20	WOS:000440926900007		
J	Atkinson, Brian A.								The critical role of fossils in inferring deep-node phylogenetic relationships and macroevolutionary patterns in Cornales								AMERICAN JOURNAL OF BOTANY				105	8	SI		1401	1411				10.1002/ajb2.1084							Article	AUG 2018	2018										13	1	0	0	16	0	16			0002-9122	1537-2197											2019-07-24	WOS:000442339200011	29797563	
J	Baills, Henry; Bouamer, Salah								The end of the Epigravettian and the beginnings of the Sauveterrian in Tuscany (Italy) Essay based on a typological re-interpretation of the lithic assemblage								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				20				220	229				10.1016/j.jasrep.2018.04.028							Article	AUG 2018	2018										0	0	0	0	0	0	0			2352-409X												2018-09-25	WOS:000444281500020		
J	Bertolet, Brittni L.; Corman, Jessica R.; Casson, Nora J.; Sebestyen, Stephen D.; Kolka, Randy K.; Stanley, Emily H.				Sebestyen, Stephen D/D-1238-2013; Casson, Nora/P-1915-2018	Sebestyen, Stephen D/0000-0002-6315-0108; Casson, Nora/0000-0002-0701-1816; Corman, Jessica/0000-0002-2633-8080			Influence of soil temperature and moisture on the dissolved carbon, nitrogen, and phosphorus in organic matter entering lake ecosystems								BIOGEOCHEMISTRY				139	3			293	305				10.1007/s10533-018-0469-3							Article	AUG 2018	2018										13	5	0	0	12	0	18			0168-2563	1573-515X											2018-12-28	WOS:000440421100005		
J	Buras, Allan; Spyt, Barbara; Janecka, Karolina; Kaczka, Ryszard				Buras, Allan/B-1412-2012; Kaczka, Ryszard/L-3523-2019	Buras, Allan/0000-0003-2179-0681; Kaczka, Ryszard/0000-0003-1567-7914			Divergent growth of Norway spruce on Babia Gora Mountain in the western Carpathians								DENDROCHRONOLOGIA				50				33	43				10.1016/j.dendro.2018.04.005							Article	AUG 2018	2018										17	0	0	0	10	0	17			1125-7865	1612-0051											2018-12-28	WOS:000438755400004		
J	Canham, Charles D.; Murphy, Lora; Riemann, Rachel; McCullough, Richard; Burrili, Elizabeth				Canham, Charles D/F-6161-2011	Canham, Charles D/0000-0001-8361-9148			Local differentiation in tree growth responses to climate								ECOSPHERE				9	8					e02368			10.1002/ecs2.2368							Article	AUG 2018	2018										26	0	0	0	23	0	26			2150-8925												2018-08-01	WOS:000448271400014		
J	Elgorriaga, Andres; Escapa, Ignacio H.; Rothwell, Gar W.; Tomescu, Alexandru M. F.; Ruben Cuneo, N.				E., Ignacio/AAA-3569-2021	Elgorriaga, Andres/0000-0002-4501-011X			Origin of Equisetum: Evolution of horsetails (Equisetales) within the major euphyllophyte Glade Sphenopsida								AMERICAN JOURNAL OF BOTANY				105	8	SI		1286	1303				10.1002/ajb2.1125							Article	AUG 2018	2018										35	0	0	0	28	2	36			0002-9122	1537-2197											2018-08-01	WOS:000442339200004	30025163	
J	Gabriela Russo, M.; Mendisco, Fanny; Avena, Sergio A.; Crespo, Cristian M.; Arencibia, Valeria; Dejean, Cristina B.; Seldes, Veronica				Dejean, Cristina/AAM-1408-2021	Seldes, Veronica/0000-0002-6886-0379			Ancient DNA reveals temporal population structure within the South-Central Andes area								AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY				166	4			851	860				10.1002/ajpa.23475							Article	AUG 2018	2018										4	0	0	0	3	1	4			0002-9483	1096-8644											2018-08-22	WOS:000441538300007	29607481	
J	Gernandt, David S.; Arias, Cecelic Resendiz; Terrazas, Teresa; Dugua, Xitlali Aguirre; Willyard, Ann					Gernandt, David/0000-0002-3592-994X			Incorporating fossils into the Pinaceae tree of life								AMERICAN JOURNAL OF BOTANY				105	8	SI		1329	1344				10.1002/ajb2.1139							Article	AUG 2018	2018										15	1	0	0	14	0	16			0002-9122	1537-2197											2018-12-28	WOS:000442339200007	30091785	
J	Haynes, Kyle J.; Tardif, Jacques C.; Parry, Dylan				Haynes, Kyle J./C-1374-2012	Haynes, Kyle J./0000-0002-3283-6633			Drought and surface-level solar radiation predict the severity of outbreaks of a widespread defoliating insect								ECOSPHERE				9	8					e02387			10.1002/ecs2.2387							Article	AUG 2018	2018										5	0	0	0	5	0	5			2150-8925												2018-11-06	WOS:000448271400025		
J	Iglesias, Virginia; Whitlock, Cathy; Krause, Teresa; Baker, Richard					Iglesias, Virginia/0000-0001-5732-3714			Past vegetation dynamics in the Yellowstone region highlight the vulnerability of mountain systems to climate change								JOURNAL OF BIOGEOGRAPHY				45	8			1768	1780				10.1111/jbi.13364							Article	AUG 2018	2018										18	1	0	0	15	0	18			0305-0270	1365-2699											2018-12-28	WOS:000440297300006		
J	Maezumi, S. Yoshi; Alves, Daiana; Robinson, Mark; de Souza, Jonas Gregorio; Levis, Carolina; Barnett, Robert L.; de Oliveira, Edemar Almeida; Urrego, Dunia; Schaan, Denise; Iriarte, Jose				Urrego, Dunia H./A-6545-2010; Alves, Daiana Travassos/AAE-4915-2019; Iriarte, Jose/A-1141-2010	Alves, Daiana Travassos/0000-0003-0943-3200; Robinson, Mark/0000-0002-1520-8459; Urrego, Dunia H./0000-0001-7938-5529; Iriarte, Jose/0000-0002-8155-5360; Maezumi, S. Yoshi/0000-0002-4333-1972; Barnett, Robert/0000-0001-6179-8456; Gregorio de Souza, Jonas/0000-0001-6032-4443			The legacy of 4,500 years of polyculture agroforestry in the eastern Amazon								NATURE PLANTS				4	8			540	547				10.1038/s41477-018-0205-y							Article	AUG 2018	2018										102	0	0	0	68	6	105			2055-026X	2055-0278											2018-08-01	WOS:000443861300010	30038410	
J	Marado, Luis Miguel; Silva, Ana Maria				Marado, Luís Miguel/B-2130-2018; Silva, Ana Maria/E-6281-2015	Marado, Luís Miguel/0000-0003-0116-9433; Silva, Ana Maria/0000-0002-1912-6581			Dental and oral nonmetric traits in a Coimbra reference sample: testing intrasample chronological and spatial variation								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				10	5			1165	1177				10.1007/s12520-016-0455-4							Article	AUG 2018	2018										3	0	0	0	0	0	3			1866-9557	1866-9565											2018-08-01	WOS:000440309100012		
J	Moclan, Abel; Dominguez-Rodrigo, Manuel				Moclán, Abel/J-5977-2017	Moclán, Abel/0000-0001-5555-7760			An experimental study of the patterned nature of anthropogenic bone breakage and its impact on bone surface modification frequencies								JOURNAL OF ARCHAEOLOGICAL SCIENCE				96				1	13				10.1016/j.jas.2018.05.007							Article	AUG 2018	2018										10	0	0	0	4	0	10			0305-4403	1095-9238											2018-08-31	WOS:000442064300001		
J	Mosca Torres, M. E.; Urquiza, S. V.; Aschero, C. A.				Urquiza, Silvana Valeria/GRE-6156-2022				Microhistological analysis of ancient camelid dung from the southern Argentinean Puna: Past vegetation composition and diet								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				20				347	354				10.1016/j.jasrep.2018.05.009							Article	AUG 2018	2018										4	0	0	0	1	0	4			2352-409X												2018-09-25	WOS:000444281500032		
J	Rathgeber, Cyrille B. K.; Santenoise, Philippe; Cuny, Henri E.				Rathgeber, Cyrille Barthélémy Karl/A-6510-2009	Rathgeber, Cyrille Barthélémy Karl/0000-0001-7359-8320			CAVIAR: an R package for checking, displaying and processing wood-formation-monitoring data								TREE PHYSIOLOGY				38	8			1246	1260				10.1093/treephys/tpy054							Article	AUG 2018	2018										28	0	0	0	23	0	28			0829-318X	1758-4469											2018-12-28	WOS:000443581000015	29788468	
J	Teets, Aaron; Fraver, Shawn; Weiskittel, Aaron R.; Hollinger, David Y.				Weiskittel, Aaron/H-3688-2019; Hollinger, David Y/G-7185-2012	Weiskittel, Aaron/0000-0003-2534-4478; Teets, Aaron/0000-0003-1498-658X			Quantifying climate-growth relationships at the stand level in a mature mixed-species conifer forest								GLOBAL CHANGE BIOLOGY				24	8			3587	3602				10.1111/gcb.14120							Article	AUG 2018	2018										34	2	0	0	18	0	36			1354-1013	1365-2486											2018-08-01	WOS:000437284700027	29520931	
J	Toledo, Selin; Bippus, Alexander C.; Tomescu, Alexandru M. E.								Buried deep beyond the veil of extinction: Euphyllophyte relationships at the base of the spermatophyte Glade								AMERICAN JOURNAL OF BOTANY				105	8	SI		1264	1285				10.1002/ajb2.1102							Article	AUG 2018	2018										18	0	0	0	17	0	18			0002-9122	1537-2197											2018-12-28	WOS:000442339200003	29893501	
J	Tsutaya, Takumi; Takahashi, Tomonari; Schulting, Rick J.; Sato, Takao; Yoneda, Minoru; Kato, Hirofumi; Weber, Andrzej W.				Schulting, Rick/AAV-2339-2021; YONEDA, Minoru/P-4436-2019	Schulting, Rick/0000-0002-4444-766X; YONEDA, Minoru/0000-0003-0129-8921; takahashi, tomonari/0000-0002-6357-7697; Tsutaya, Takumi/0000-0001-5104-5223; Sato, Takao/0000-0002-5424-0873			Effects of lipid extraction and different collagen extraction methods on archaeological fish bones and its implications for fish bone diagenesis								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				20				626	633				10.1016/j.jasrep.2018.05.026							Article	AUG 2018	2018										4	0	0	0	2	0	4			2352-409X												2018-09-25	WOS:000444281500060		
J	Glade-Vargas, Nataly; Hinojosa, Luis F.; Leppe, Marcelo				Hinojosa, Luis Felipe/J-7557-2017; Leppe, Marcelo/L-5447-2014	Leppe, Marcelo/0000-0002-1545-8167; Hinojosa, Luis Felipe/0000-0001-5646-649X			Evolution of Climatic Related Leaf Traits in the Family Nothofagaceae								FRONTIERS IN PLANT SCIENCE				9						1073			10.3389/fpls.2018.01073							Article	JUL 27 2018	2018										7	1	0	0	5	0	8			1664-462X												2018-08-06	WOS:000439990600001	30100913	
J	Contreras, Sergio; Werne, Josef P.; Araneda, A.; Urrutia, R.; Conejero, C. A.				Contreras, Sergio/ITW-0420-2023; Contreras, Sergio/I-1858-2014	Contreras, Sergio/0000-0001-7192-6810; Araneda Castillo, Alberto/0000-0001-8483-6611; Werne, Josef/0000-0002-7019-6024			Organic matter geochemical signatures (TOC, TN, C/N ratio, delta C-13 and delta N-15) of surface sediment from lakes distributed along a climatological gradient on the western side of the southern Andes								SCIENCE OF THE TOTAL ENVIRONMENT				630				878	888				10.1016/j.scitotenv.2018.02.225							Article	JUL 15 2018	2018										31	2	0	0	22	0	33			0048-9697	1879-1026											2018-12-28	WOS:000432467700087	29499543	
J	Hillman, Aubrey L.; Abbott, Mark B.; Yu, JunQing								Climate and anthropogenic controls on the carbon cycle of Xingyun Lake, China								PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY				501				70	81				10.1016/j.palaeo.2018.04.012							Article	JUL 15 2018	2018										11	1	0	0	10	0	13			0031-0182	1872-616X											2018-06-25	WOS:000434906000006		
J	Alcantara, Suzana; Ree, Richard H.; Mello-Silva, Renato				Alcantara, Suzana/J-8225-2012; Mello-Silva, Renato/H-1645-2012	Alcantara, Suzana/0000-0001-9666-460X; 			Accelerated diversification and functional trait evolution in Velloziaceae reveal new insights into the origins of the campos rupestres' exceptional floristic richness								ANNALS OF BOTANY				122	1			165	180				10.1093/aob/mcy063							Article	JUL 1 2018	2018										33	0	0	0	33	0	33			0305-7364	1095-8290											2018-12-28	WOS:000438280300015	29800276	
J	Alt, Mio; McWethy, David B.; Everett, Rick; Whitlock, Cathy					McWethy, David/0000-0003-3879-4865			Millennial scale climate-fire-vegetation interactions in a mid-elevation mixed coniferous forest, Mission Range, northwestern Montana, USA								QUATERNARY RESEARCH				90	1			66	82				10.1017/qua.2018.25							Article	JUL 2018	2018										4	0	0	0	2	0	4			0033-5894	1096-0287											2018-07-24	WOS:000438045900006		
J	Bibi, Faysal; Pante, Michael; Souron, Antoine; Stewart, Kathlyn; Varela, Sara; Werdelin, Lars; Boisserie, Jean-Renaud; Fortelius, Mikael; Hlusko, Leslea; Njau, Jackson; de la Torre, Ignacio				Hlusko, Leslea/IQW-5635-2023; Bibi, Faysal/AAZ-9917-2021; Souron, Antoine/ACG-5680-2022	Bibi, Faysal/0000-0002-9414-5547; Fortelius, Mikael/0000-0002-4851-783X; de la Torre, Ignacio/0000-0002-1805-634X; Hlusko, Leslea/0000-0003-0189-6390			Paleoecology of the Serengeti during the Oldowan-Acheulean transition at Olduvai Gorge, Tanzania: The mammal and fish evidence								JOURNAL OF HUMAN EVOLUTION				120		SI		48	75				10.1016/j.jhevol.2017.10.009							Article	JUL 2018	2018										27	0	0	0	17	0	27			0047-2484	1095-8606											2018-12-28	WOS:000440527100005	29191415	
J	Carracedo, Virginia; Cunill, Raquel; Carlos Garcia-Codron, Juan; Pelachs, Albert; Perez-Obiol, Ramon; Manuel Soriano, Joan				Pèlachs, Albert/N-1214-2014; Garcia-Codron, Juan Carlos/H-3466-2015; Artigas, Raquel Cunill/A-9106-2015; Martín, Virginia VCM Carracedo/I-6930-2015; Soriano, Joan-Manuel/H-9816-2015	Pèlachs, Albert/0000-0002-8075-1044; Garcia-Codron, Juan Carlos/0000-0002-9095-1103; Artigas, Raquel Cunill/0000-0002-4627-3632; Martín, Virginia VCM Carracedo/0000-0003-3397-5069; Soriano, Joan-Manuel/0000-0002-0333-8635; Perez-Obiol, Ramon/0000-0003-4145-6496			History of fires and vegetation since the Neolithic in the Cantabrian Mountains (Spain)								LAND DEGRADATION & DEVELOPMENT				29	7	SI		2060	2072				10.1002/ldr.2891							Article	JUL 2018	2018										21	0	0	0	9	0	21			1085-3278	1099-145X											2018-08-01	WOS:000438902200003		
J	Gaastra, Jane S.; Vander Linden, Marc				Linden, Marc Vander/AFO-2422-2022; Gaastra, Jane/U-7480-2019	Linden, Marc Vander/0000-0002-0120-7754; Gaastra, Jane/0000-0003-4782-9337			Farming data: Testing climatic and palaeoenvironmental effect on Neolithic Adriatic stockbreeding and hunting through zooarchaeological meta-analysis								HOLOCENE				28	7			1181	1196				10.1177/0959683618761543							Article	JUL 2018	2018										6	0	0	0	1	0	6			0959-6836	1477-0911											2018-07-30	WOS:000438621800013		
J	Honka, Johanna; Heino, Matti T.; Kvist, Laura; Askeyev, Igor, V; Shaymuratova, Dilyara N.; Askeyev, Oleg, V; Askeyev, Arthur O.; Heikkinen, Marja E.; Searle, Jeremy B.; Aspi, Jouni				Askeyev, Oleg V/N-8628-2014; Honka, Johanna/W-7915-2019; Askeyev, Arthur/ABC-3488-2020; Askeyev, Oleg/P-1374-2017; Aspi, Jouni/B-3087-2012; Askeyev, Igor/P-5595-2018	Askeyev, Arthur/0000-0002-1214-7355; Askeyev, Oleg/0000-0001-6589-0479; Aspi, Jouni/0000-0002-2451-3201; Askeyev, Igor/0000-0002-5304-4985; Heino, Matti/0000-0003-3812-3543; Heikkinen, Marja/0000-0002-7051-5654; Searle, Jeremy/0000-0001-7710-5204; Honka, Johanna/0000-0003-2536-5869			Over a Thousand Years of Evolutionary History of Domestic Geese from Russian Archaeological Sites, Analysed Using Ancient DNA								GENES				9	7					367			10.3390/genes9070367							Article	JUL 2018	2018										10	0	0	0	7	0	10				2073-4425											2018-09-28	WOS:000445149700054	30037043	
J	Lefland, Aaron B.; Duguid, Marlyse C.; Morin, Randall S.; Ashton, Mark S.					Duguid, Marlyse/0000-0003-1465-0947			The demographics and regeneration dynamic of hickory in second-growth temperate forest								FOREST ECOLOGY AND MANAGEMENT				419				187	196				10.1016/j.foreco.2018.03.027							Article	JUL 1 2018	2018										10	0	0	0	8	0	10			0378-1127	1872-7042											2018-06-01	WOS:000432498900019		
