PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Maiorano, Maria Pia; Marchand, Gregor; Vosges, Jeremie; Charpentier, Vincent					Maiorano, Maria Pia/0000-0001-6243-1293			Challenging the Late Neolithic cultural horizon of Southern Arabia: The case of Sharbithat 10 (Dhofar, Sultanate of Oman)								ARCHAEOLOGICAL RESEARCH IN ASIA				33						100429			10.1016/j.ara.2023.100429					JAN 2023		Article	MAR 2023	2023										0	0	0	0	0	0	0			2352-2267	2352-2275											2023-02-27	WOS:000926283800001		
J	Trayler, Robin B.; Landa, Pedro Valencia; Kim, Sora L.								Evaluating the efficacy of collagen isolation using stable isotope analysis and infrared spectroscopy								JOURNAL OF ARCHAEOLOGICAL SCIENCE				151						105727			10.1016/j.jas.2023.105727					JAN 2023		Article	MAR 2023	2023										0	0	0	0	0	0	0			0305-4403	1095-9238											2023-04-26	WOS:000964850100001		
J	Strupler, Nehemie					Strupler, Nehemie/0000-0002-2898-6217			'Vandalizing' Father Hittite. Karabel, Orientalism and Historiographies								CAMBRIDGE ARCHAEOLOGICAL JOURNAL										PII S0959774322000440			10.1017/S0959774322000440					JAN 2023		Article; Early Access		2023										0	0	0	0	0	0	0			0959-7743	1474-0540											2023-02-13	WOS:000919688800001		
J	Sun, Zhenfei; Liu, Siran; Zhang, Ji; Chen, Kunlong; Kaufman, Brett					Liu, Siran/0000-0001-9250-4561			Resolving the complex mixing history of ancient Chinese bronzes by Manifold Learning and a Bayesian Mixing Model								JOURNAL OF ARCHAEOLOGICAL SCIENCE				151						105728			10.1016/j.jas.2023.105728					JAN 2023		Article	MAR 2023	2023										0	0	0	0	0	0	0			0305-4403	1095-9238											2023-02-25	WOS:000924033200001		
J	Sykut, Maciej; Pawelczyk, Slawomira; Piotrowska, Natalia; Stefaniak, Krzysztof; Ridush, Bogdan; Makowiecki, Daniel; Kosintsev, Pavel; Wilkens, Barbara; Borowik, Tomasz; Fyfe, Ralph; Woodbridge, Jessie; Niedzialkowska, Magdalena				Borowik, Tomasz/W-4008-2018; Stefaniak, Krzysztof/AAJ-1644-2021; Ridush, Bogdan/M-5047-2015; Makowiecki, Daniel/A-8324-2012	Borowik, Tomasz/0000-0003-0321-8200; Stefaniak, Krzysztof/0000-0002-4116-7275; Ridush, Bogdan/0000-0002-5896-6073; Makowiecki, Daniel/0000-0002-1821-4627; Niedzialkowska, Magdalena/0000-0002-7746-4116			Variability in feeding habitats of red deer sensu lato in Eurasia in the Late Pleistocene and Holocene								JOURNAL OF ARCHAEOLOGICAL SCIENCE				150						105726			10.1016/j.jas.2023.105726					JAN 2023		Article	FEB 2023	2023										0	0	0	0	0	0	0			0305-4403	1095-9238											2023-02-26	WOS:000925678100001		
J	Villotte, Sebastien; Santos, Frederic					Villotte, Sebastien/0000-0002-2958-8034; Santos, Frederic/0000-0003-1445-3871			The effect of age on entheseal changes: A study of modifications at appendicular attachment sites in a large sample of identified human skeletons								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				33	3	SI		389	401				10.1002/oa.3197					JAN 2023		Article	MAY 2023	2023										0	0	0	0	0	0	0			1047-482X	1099-1212											2023-01-25	WOS:000908315400001		
J	Amane, Agraw; Belay, Gurja; Kebede, Adebabay; Dessie, Tadelle; Worku, Setegn; Hanotte, Olivier; Vila, Emmanuelle				Vila, Emmanuelle/ABA-1571-2021	Vila, Emmanuelle/0000-0002-2238-2340			Analysis of tail morphology and osteology in Ethiopian indigenous sheep								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				47						103776			10.1016/j.jasrep.2022.103776					JAN 2023		Article	FEB 2023	2023										0	0	0	0	0	0	0			2352-409X												2023-05-15	WOS:000977300500001		
J	Bacon, Bennett; Khatiri, Azadeh; Palmer, James; Freeth, Tony; Pettitt, Paul; Kentridge, Robert								An Upper Palaeolithic Proto-writing System and Phenological Calendar								CAMBRIDGE ARCHAEOLOGICAL JOURNAL										PII S0959774322000415			10.1017/S0959774322000415					JAN 2023		Article; Early Access		2023										0	0	0	0	0	0	0			0959-7743	1474-0540											2023-01-26	WOS:000907921100001		
J	Gennai, Jacopo; Schemmel, Marcel; Richter, Juergen					Gennai, Jacopo/0000-0003-2662-2855			Pointing to the Ahmarian. Lithic Technology and the El-Wad Points of Al-Ansab 1								JOURNAL OF PALEOLITHIC ARCHAEOLOGY				6	1					6			10.1007/s41982-022-00131-x							Article	JAN 3 2023	2023										0	0	0	0	0	0	0				2520-8217											2023-01-23	WOS:000907106600001		
J	Schmidtova, Dominika; King, Anthony C.; Jaklova, Vera Klontza; Reese, David S.; Rizzetto, Mauro; Fernandes, Ricardo								Presenting the RomAniDat data community and an archaeofaunal dataset for Roman Italy								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				47						103764			10.1016/j.jasrep.2022.103764					JAN 2023		Article	FEB 2023	2023										0	0	0	0	0	0	0			2352-409X												2023-05-11	WOS:000975775300001		
J	Mego, Natalia; Vento, Barbara; Pramparo, Mercedes Beatriz								Multivariate analysis of Lower Cretaceous monosulcate pollen from central-western Argentina								PALYNOLOGY				47	1					2142688			10.1080/01916122.2022.2142688							Article	JAN 2 2023	2023										0	0	0	0	0	0	0			0191-6122	1558-9188											2023-02-02	WOS:000914279700006		
J	Brzobohata, Hana; Frolik, Jan; Velimsky, Filip				Velimsky, Filip/H-7154-2014				Wealth or Just Job Seekers: Medieval Skeletal Series from Kutna Hora-Sedlec (Czech Republic) with a Notable Surplus of Men								INTERDISCIPLINARIA ARCHAEOLOGICA-NATURAL SCIENCES IN ARCHAEOLOGY				14	1			79	92				10.24916/iansa.2023.1.6							Article	2023	2023										0	0	0	0	0	0	0			1804-848X	2336-1220											2023-05-22	WOS:000977880900007		
J	Bustos-Perez, Guillermo; Baena, Javier; Vaquero, Manuel								What lies in between: Levallois, discoid and intermediate methods								JOURNAL OF LITHIC STUDIES				10	2								10.2218/jls.7132							Article	2023	2023										0	0	0	0	0	0	0			2055-0472												2023-06-16	WOS:000996595800003		
J	Lombao, Diego; Rabunal, Jose Ramon; Cueva-Temprana, Arturo; Mosquera, Marina; Morales, Juan Ignacio								Establishing a new workflow in the study of core reduction intensity and distribution								JOURNAL OF LITHIC STUDIES				10	2								10.2218/jls.7257							Article	2023	2023										0	0	0	0	0	0	0			2055-0472												2023-06-16	WOS:000996595800004		
J	Terlep, Michael L. L.; Smiley, Francis E. E.; Haas, Randall					Haas, Randall/0000-0002-7742-2127			Iridescent Beetle Adornments Suggest Incipient Status Competition among the Earliest Horticulturalists in Bears Ears National Monument								AMERICAN ANTIQUITY				88	1			2	19	PII S0002731622000968			10.1017/aaq.2022.96							Article	JAN 2023	2023										0	0	0	0	0	0	0			0002-7316	2325-5064											2023-06-11	WOS:000996160600002		
J	van den Berg, Mathilde; Wallen, Henri; Salmi, Anna-Kaisa				van den Berg, Mathilde/HTQ-6943-2023	van den Berg, Mathilde/0000-0002-8087-7552; Wallen, Henri/0000-0002-8584-8398			The osteometric identification of castrated reindeer (Rangifer tarandus) and the significance of castration in tracing human-animal relationships in the North								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				15	1					3			10.1007/s12520-022-01696-y							Article	JAN 2023	2023										0	0	0	0	0	0	0			1866-9557	1866-9565											2022-12-28	WOS:000896568100001	36514485	
J	Yin, Ruixue; Luan, Fengshi; Doyon, Luc								Changes and Consistencies in Bone Technologies as a Sign of Cultural Transition About 4000 Years Ago in Eastern China: Insights from the Yinjiacheng Site, Shandong, China								ASIAN PERSPECTIVES-THE JOURNAL OF ARCHAEOLOGY FOR ASIA AND THE PACIFIC				62	1			45	76				10.1353/asi.2023.0003							Article	2023	2023										0	0	0	0	0	0	0			0066-8435	1535-8283											2023-06-01	WOS:000962010900004		
J	Caruana, Matthew V.; Wilson, Coen G.; Blackwood, Alexander F.; Herries, Andy I. R.					Caruana, Matthew/0000-0002-2095-5360; Herries, Andy/0000-0002-2905-2002			Mitigating Mishaps: Diachronic Trends in Handaxe Shaping and Knapping Error Management at Amanzi Springs Area 2 (Eastern Cape, South Africa)								LITHIC TECHNOLOGY													10.1080/01977261.2022.2155905					DEC 2022		Article; Early Access		2022										0	0	0	0	0	0	0			0197-7261	2051-6185											2023-01-10	WOS:000903643500001		
J	Loftus III, James Frances					Loftus, James/0000-0001-8895-2679			Reexamining Ceramic Standardization During Agricultural Transition: A Geometric Morphometric Investigation of Initial - Early Yayoi Earthenware, Japan								OPEN ARCHAEOLOGY				8	1			1249	1268				10.1515/opar-2022-0273							Article	DEC 22 2022	2022										0	0	0	0	0	0	0			2300-6560												2023-01-12	WOS:000902398700001		
J	Yao, Yi-Feng; Song, Xiao-Yan; Xie, Gan; Tang, Ye-Na; Wortley, Alexandra H.; Qin, Feng; Blackmore, Stephen; Li, Cheng-Sen; Wang, Yu-Fei				Xie, Gan/HSF-6118-2023	Xie, Gan/0000-0002-8265-1565; Blackmore, Stephen/0000-0002-8168-4226; Wang, Yu-Fei/0000-0002-4530-2630			New insights into the origin of buckwheat cultivation in southwestern China from pollen data								NEW PHYTOLOGIST				237	6			2467	2477				10.1111/nph.18659					DEC 2022		Article	MAR 2023	2023										1	0	0	0	1	0	1			0028-646X	1469-8137											2023-01-09	WOS:000902999700001	36478218	
J	Tessone, Augusto; Srur, Ana; Aranibar, Julieta N.								813C and 815N of plants in a longitudinal transect from the Andes to the Atlantic coast: Terrestrial baseline for paleodietary and paleocological studies								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				47						103787			10.1016/j.jasrep.2022.103787					DEC 2022		Article	FEB 2023	2023										1	0	0	0	0	0	1			2352-409X												2023-05-19	WOS:000976909700001		
J	Caruana, Matthew V.; Lotter, Matt G.; Lombard, Marlize				Lombard, Marlize/O-2073-2019; Lotter, Matt/IAP-3531-2023	Lombard, Marlize/0000-0002-0675-0414; Lotter, Matt/0000-0002-8257-2162; Caruana, Matthew/0000-0002-2095-5360			A Techno-Functional Analysis of Acheulean Backed Knives from Wonderboom, South Africa								JOURNAL OF FIELD ARCHAEOLOGY				48	3			198	209				10.1080/00934690.2022.2157094					DEC 2022		Article	APR 3 2023	2023										0	0	0	0	0	0	0			0093-4690	2042-4582											2022-12-30	WOS:000900017900001		
J	Pareja, Dante; Inanez, Javier; Ben Amara, Ayed; Diaz, Luisa; Arana, Gorka; Chapoulie, Remy				Arana, Gorka/K-5958-2014	Arana, Gorka/0000-0001-7854-855X; Diaz Arriola, Luisa Esther/0000-0001-9236-8088			The Ychsma ceramic provenance from Armatambo, 1250 - 1532 CE (Lima Peru). A local or imported production?								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				47						103772			10.1016/j.jasrep.2022.103772					DEC 2022		Article	FEB 2023	2023										0	0	0	0	0	0	0			2352-409X												2023-05-22	WOS:000977214600001		
J	Dapschauskas, Rimtautas; Goeden, Matthias B.; Sommer, Christian; Kandel, Andrew W.				Kandel, Andrew/AAH-3480-2020	Sommer, Christian/0000-0001-9062-0876			The Emergence of Habitual Ochre Use in Africa and its Significance for The Development of Ritual Behavior During The Middle Stone Age								JOURNAL OF WORLD PREHISTORY				35	3-4			233	319				10.1007/s10963-022-09170-2					DEC 2022		Article	DEC 2022	2022										3	0	0	0	1	0	3			0892-7537	1573-7802											2023-01-10	WOS:000899072000001		
J	Kveiborg, Jacob; Olsen, Jesper				Olsen, Jesper/F-1656-2013	Olsen, Jesper/0000-0002-4445-5520; Kveiborg, Jacob/0000-0002-5946-4905			Targeted radiocarbon dating of animal bones from ritual wetland depositions in early Iron Age (Denmark)								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				47						103766			10.1016/j.jasrep.2022.103766					DEC 2022		Article	FEB 2023	2023										0	0	0	0	0	0	0			2352-409X												2023-01-21	WOS:000898753800003		
J	Lin, Sam C. C.; White, Lloyd T. T.; Jatmiko, Jatmiko; Julianto, I. Made Agus W.; Tocheri, Matthew W.; Sutikna, Thomas				Sutikna, Thomas/C-4709-2018; Tocheri, Matthew/C-5288-2013	Sutikna, Thomas/0000-0002-9742-4226; Tocheri, Matthew/0000-0001-7600-8998; Lin, Sam/0000-0001-6834-2646			Characterising the stone artefact raw materials at Liang Bua, Indonesia								JOURNAL OF PALEOLITHIC ARCHAEOLOGY				5	1					22			10.1007/s41982-022-00133-9							Article	DEC 6 2022	2022										0	0	0	0	0	0	0				2520-8217											2023-01-05	WOS:000899218500001		
J	Coia, V; Paladin, A.; Zingale, S.; Croze, M.; Cavada, E.; Losch, S.; Maixner, F.; Zink, A.				Lösch, Sandra/H-3230-2013; Zink, Albert/P-4024-2015	Lösch, Sandra/0000-0003-3442-9764; Croze, Myriam/0000-0003-2164-1395; Paladin, Alice/0000-0001-5397-195X; Zink, Albert/0000-0002-1461-747X; Maixner, Frank/0000-0003-2846-8994; Zingale, Stefania/0000-0002-1636-4859			Mitogenomic diversity and stable isotopes provide insights into the maternal genetic history, mobility patterns, and diet of early medieval individuals from the Eastern Italian Alps								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				14	12					233			10.1007/s12520-022-01679-z							Article	DEC 2022	2022										0	0	0	0	0	0	0			1866-9557	1866-9565											2023-01-25	WOS:000895993300001		
J	Gaspar, Adam; Petrik, Jan; Fojtik, Pavel; Tsoupra, Anna; Mir-Makhamad, Basira; Cardoso, Ana; Beltrame, Massimo; Mirao, Jose; Schiavon, Nick; Kolar, Jan				BELTRAME, MASSIMO/HKV-2015-2023; Schiavon, Nick/D-2861-2013; Fojtík, Pavel/GWN-0624-2022; Gašpar, Adam/HJH-5897-2023; Kolar, Jan/P-6436-2016	BELTRAME, MASSIMO/0000-0003-2718-3807; Schiavon, Nick/0000-0002-9744-0808; Fojtík, Pavel/0000-0001-6407-252X; Gašpar, Adam/0000-0001-6263-6651; Kolar, Jan/0000-0001-8013-6992; Cardoso, Ana/0000-0002-4935-3398; Mirao, Jose/0000-0003-0103-3448; Mir-Makhamad, Basira/0000-0002-1414-0392			Beyond Technology: Pottery Reveals Translocal Social Relations at a Bell Beaker Monumental Site in Central Europe								EUROPEAN JOURNAL OF ARCHAEOLOGY										PII S1461957122000468			10.1017/eaa.2022.46					DEC 2022		Article; Early Access		2022										0	0	0	0	0	0	0			1461-9571	1741-2722											2023-01-05	WOS:000892935600001		
J	Isabel, Casar; Marquez, Lourdes; Cienfuegos, Edith; Gonzalez Licon, Ernesto; Somerville, Andrew D.					Marquez Morfin, Rosa Maria de Lourdes/0000-0003-3624-4392; Somerville, Andrew/0000-0003-4839-2739; Casar, Isabel/0000-0001-9352-9197			Monte Alban and Teotihuacan connections: can stable isotope analysis of bone and enamel detect migration between two ancient Mesoamerican urban capitals?								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				14	12					220			10.1007/s12520-022-01683-3							Article	DEC 2022	2022										1	0	0	0	0	0	1			1866-9557	1866-9565											2022-11-21	WOS:000879771100002		
J	Britton, Kate; Jimenez, Elodie-Laure; Le Corre, Mael; Pederzani, Sarah; Daujeard, Camille; Jaouen, Klervia; Vettese, Delphine; Tuetken, Thomas; Hublin, Jean-Jacques; Moncel, Marie-Helene				Pederzani, Sarah/AEV-7252-2022; Tütken, Thomas/E-4988-2010	Pederzani, Sarah/0000-0001-5205-8974; Tütken, Thomas/0000-0002-2590-8600; Vettese, Delphine/0000-0001-6441-6054; Jimenez, Elodie-Laure/0000-0002-7575-4259			Multi-isotope zooarchaeological investigations at Abri du Maras: The paleoecological and paleoenvironmental context of Neanderthal subsistence strategies in the Rhone Valley during MIS 3								JOURNAL OF HUMAN EVOLUTION				174						103292			10.1016/j.jhevol.2022.103292					NOV 2022		Article	JAN 2023	2023										3	0	0	0	2	0	3			0047-2484	1095-8606											2023-01-21	WOS:000896633300003	36455403	
J	Riede, Felix; Lew-Levy, Sheina; Johannsen, Niels N.; Lavi, Noa; Andersen, Marc Malmdorf				; Riede, Felix/C-1767-2008	Johannsen, Niels N./0000-0003-3550-2548; Riede, Felix/0000-0002-4879-7157			Toys as Teachers: A Cross-Cultural Analysis of Object Use and Enskillment in Hunter-Gatherer Societies								JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY				30	1	SI		32	63				10.1007/s10816-022-09593-3					NOV 2022		Article	MAR 2023	2023										1	0	0	0	0	0	1			1072-5369	1573-7764											2022-12-16	WOS:000889398500001		
J	Atmore, Lane M.; Ferrari, Giada; Martinez-Garcia, Lourdes; van der Jagt, Inge; Blevis, Rachel; Granado, Jose; Haberle, Simone; Dierickx, Katrien; Quinlan, Liz M.; Lougas, Lembi; Makowiecki, Daniel; Hufthammer, Anne Karin; Barrett, James H.; Star, Bastiaan				; Lougas, Lembi/G-6063-2016; Makowiecki, Daniel/A-8324-2012	Quinlan, Elizabeth/0000-0003-3322-3633; Lougas, Lembi/0000-0003-2011-2141; Haberle, Simone/0000-0003-1208-5331; Martinez-Garcia, Lourdes/0000-0002-1582-3611; Atmore, Lane/0000-0002-8903-8149; Makowiecki, Daniel/0000-0002-1821-4627			Ancient DNA sequence quality is independent of fish bone weight								JOURNAL OF ARCHAEOLOGICAL SCIENCE				149						105703			10.1016/j.jas.2022.105703					NOV 2022		Article	JAN 2023	2023										0	0	0	0	0	0	0			0305-4403	1095-9238											2022-12-25	WOS:000891311100002		
J	Cleary, Daniel M.; Stepchinski, Leanne; Bertetti, F. Paul; Nunu, Rebecca; Green, Ronald T.; Onac, Bogdan P.				; Onac, Bogdan P./F-9061-2010	Stepchinski, Leanne/0000-0001-5441-9040; Onac, Bogdan P./0000-0003-2332-6858; Cleary, Daniel/0000-0003-2853-8390			Guano stable isotopic evidence of Anthropocene climate change influence on aridity and vegetation dynamics								ECOLOGICAL INDICATORS				145						109710			10.1016/j.ecolind.2022.109710					NOV 2022		Article	DEC 2022	2022										0	0	0	0	0	0	0			1470-160X	1872-7034											2023-03-10	WOS:000935575000004		
J	Multari, Dylan H.; Sullivan, Geraldine J.; Hartley, Mary; Power, Ronika K.; Haynes, Paul A.					Sullivan, Geraldine/0000-0001-5253-8660; Haynes, Paul/0000-0003-1472-8249; Multari, Dylan/0000-0001-6932-9881			Species identification of early colonial bone artefacts excavated from Pyrmont, Australia, by mass spectrometric identification of collagen peptides								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				47						103740			10.1016/j.jasrep.2022.103740					NOV 2022		Article	FEB 2023	2023										0	0	0	0	0	0	0			2352-409X												2022-12-22	WOS:000890475800003		
J	Iacconi, Clemence; Autret, Awen; Desplanques, Elsa; Chave, Agathe; King, Andrew; Fayard, Barbara; Moulherat, Christophe; Leccia, Emilie; Bertrand, Loic				; BERTRAND, Loic/D-3556-2013	Moulherat, Christophe/0000-0002-3150-4856; BERTRAND, Loic/0000-0001-6622-9113			Virtual technical analysis of archaeological textiles by synchrotron microtomography								JOURNAL OF ARCHAEOLOGICAL SCIENCE				149						105686			10.1016/j.jas.2022.105686					NOV 2022		Article	JAN 2023	2023										0	0	0	0	0	0	0			0305-4403	1095-9238											2022-12-25	WOS:000891311100003		
